section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-076_1_E1_RE_SEC-04_local,1,1.0,2.0,83.3,80.0,76.7
BU-076_1_E1_RE_SEC-04_local,2,2.0,2.0,79.3,76.6,76.0
BU-076_1_E1_RE_SEC-04_local,3,3.0,2.0,78.7,63.4,68.0
BU-076_1_E1_RE_SEC-04_local,4,4.0,2.0,71.2,44.6,42.0
BU-076_1_E1_RE_SEC-04_local,5,5.0,2.0,64.9,41.3,41.1
BU-076_1_E1_RE_SEC-04_local,6,6.0,2.0,61.2,43.0,42.2
BU-076_1_E1_RE_SEC-04_local,7,7.0,2.0,58.6,49.3,48.5
BU-076_1_E1_RE_SEC-04_local,8,8.0,2.0,58.2,55.4,56.1
BU-076_1_E1_RE_SEC-04_local,9,9.0,2.0,57.8,51.8,49.6
BU-076_1_E1_RE_SEC-04_local,10,10.0,2.0,56.9,46.8,43.8
BU-076_1_E1_RE_SEC-04_local,11,11.0,2.0,55.8,53.4,56.1
