section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E3_RE_SEC-04_local,1,1.0,2.0,106.3,108.1,103.7
BU-117_1_E3_RE_SEC-04_local,2,2.0,2.0,107.4,109.0,109.2
BU-117_1_E3_RE_SEC-04_local,3,3.0,2.0,108.1,102.2,103.6
BU-117_1_E3_RE_SEC-04_local,4,4.0,2.0,104.7,75.4,71.4
BU-117_1_E3_RE_SEC-04_local,5,5.0,2.0,95.7,33.4,33.9
BU-117_1_E3_RE_SEC-04_local,6,6.0,2.0,83.9,15.0,15.7
BU-117_1_E3_RE_SEC-04_local,7,7.0,2.0,73.5,11.8,12.3
BU-117_1_E3_RE_SEC-04_local,8,8.0,2.0,64.6,3.4,3.5
BU-117_1_E3_RE_SEC-04_local,9,9.0,2.0,55.7,22.1,24.4
BU-117_1_E3_RE_SEC-04_local,10,10.0,2.0,44.7,39.3,40.2
BU-117_1_E3_RE_SEC-04_local,11,11.0,2.0,35.9,32.3,31.4
