section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E3_RE_SEC-02_local,1,1.0,2.0,129.1,118.8,113.8
BU-117_1_E3_RE_SEC-02_local,2,2.0,2.0,118.2,103.5,105.9
BU-117_1_E3_RE_SEC-02_local,3,3.0,2.0,111.2,91.5,86.6
BU-117_1_E3_RE_SEC-02_local,4,4.0,2.0,104.5,86.7,89.4
BU-117_1_E3_RE_SEC-02_local,5,5.0,2.0,101.2,48.7,48.3
BU-117_1_E3_RE_SEC-02_local,6,6.0,2.0,88.7,4.5,3.5
BU-117_1_E3_RE_SEC-02_local,7,7.0,2.0,77.3,6.1,5.8
BU-117_1_E3_RE_SEC-02_local,8,8.0,2.0,65.5,18.3,22.7
BU-117_1_E3_RE_SEC-02_local,9,9.0,2.0,54.1,24.3,23.0
BU-117_1_E3_RE_SEC-02_local,10,10.0,2.0,43.2,26.8,28.1
