section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E2_RE_SEC-03_local,1,1.0,2.0,79.9,78.9,78.5
R-009_1_E2_RE_SEC-03_local,2,2.0,2.0,77.9,73.7,73.9
R-009_1_E2_RE_SEC-03_local,3,3.0,2.0,75.7,72.3,71.3
R-009_1_E2_RE_SEC-03_local,4,4.0,2.0,75.1,72.5,74.5
R-009_1_E2_RE_SEC-03_local,5,5.0,2.0,74.4,71.1,69.3
R-009_1_E2_RE_SEC-03_local,6,6.0,2.0,73.8,72.0,71.6
R-009_1_E2_RE_SEC-03_local,7,7.0,2.0,73.7,75.3,75.0
R-009_1_E2_RE_SEC-03_local,8,8.0,2.0,74.1,78.4,77.8
R-009_1_E2_RE_SEC-03_local,9,9.0,2.0,74.7,81.8,81.7
R-009_1_E2_RE_SEC-03_local,10,10.0,2.0,75.6,84.7,84.4
