section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E2_RE_SEC-02_local,1,1.0,2.0,93.2,80.0,74.8
R-009_1_E2_RE_SEC-02_local,2,2.0,2.0,79.0,61.3,60.3
R-009_1_E2_RE_SEC-02_local,3,3.0,2.0,71.0,63.9,62.8
R-009_1_E2_RE_SEC-02_local,4,4.0,2.0,71.3,73.9,74.8
R-009_1_E2_RE_SEC-02_local,5,5.0,2.0,72.2,62.4,62.8
R-009_1_E2_RE_SEC-02_local,6,6.0,2.0,68.3,36.9,39.3
R-009_1_E2_RE_SEC-02_local,7,7.0,2.0,62.4,6.9,170.8
R-009_1_E2_RE_SEC-02_local,8,8.0,2.0,54.6,22.1,29.4
R-009_1_E2_RE_SEC-02_local,9,9.0,2.0,46.3,11.5,11.8
R-009_1_E2_RE_SEC-02_local,10,10.0,2.0,42.5,2.0,5.3
