section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E2_RE_SEC-07_local,1,1.0,2.0,109.4,102.3,100.9
R-009_1_E2_RE_SEC-07_local,2,2.0,2.0,101.6,84.4,84.2
R-009_1_E2_RE_SEC-07_local,3,3.0,2.0,92.3,75.0,75.8
R-009_1_E2_RE_SEC-07_local,4,4.0,2.0,87.8,75.0,71.2
R-009_1_E2_RE_SEC-07_local,5,5.0,2.0,85.0,75.1,74.7
R-009_1_E2_RE_SEC-07_local,6,6.0,2.0,83.4,74.2,74.6
R-009_1_E2_RE_SEC-07_local,7,7.0,2.0,81.9,80.9,80.5
R-009_1_E2_RE_SEC-07_local,8,8.0,2.0,82.7,86.8,87.5
R-009_1_E2_RE_SEC-07_local,9,9.0,2.0,83.0,77.4,75.7
R-009_1_E2_RE_SEC-07_local,10,10.0,2.0,81.7,73.3,75.0
