section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-012_1_E2_RE_SEC-05_local,1,1.0,2.0,158.8,132.6,138.7
R-012_1_E2_RE_SEC-05_local,2,2.0,2.0,132.2,93.3,90.2
R-012_1_E2_RE_SEC-05_local,3,3.0,2.0,114.6,95.3,95.3
R-012_1_E2_RE_SEC-05_local,4,4.0,2.0,112.6,107.3,108.7
R-012_1_E2_RE_SEC-05_local,5,5.0,2.0,111.4,95.9,98.5
R-012_1_E2_RE_SEC-05_local,6,6.0,2.0,106.7,64.9,62.3
R-012_1_E2_RE_SEC-05_local,7,7.0,2.0,98.4,55.8,49.2
R-012_1_E2_RE_SEC-05_local,8,8.0,2.0,93.9,70.4,71.8
R-012_1_E2_RE_SEC-05_local,9,9.0,2.0,91.5,71.0,72.1
R-012_1_E2_RE_SEC-05_local,10,10.0,2.0,88.8,61.4,59.3
