section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-232_1_E1_RE_SEC-02_local,1,1.0,2.0,106.8,100.7,98.7
MU-232_1_E1_RE_SEC-02_local,2,2.0,2.0,99.8,85.9,81.6
MU-232_1_E1_RE_SEC-02_local,3,3.0,2.0,92.8,57.9,62.2
MU-232_1_E1_RE_SEC-02_local,4,4.0,2.0,78.9,36.3,34.9
MU-232_1_E1_RE_SEC-02_local,5,5.0,2.0,69.9,37.1,37.4
MU-232_1_E1_RE_SEC-02_local,6,6.0,2.0,64.6,39.5,39.2
MU-232_1_E1_RE_SEC-02_local,7,7.0,2.0,61.0,40.4,38.9
MU-232_1_E1_RE_SEC-02_local,8,8.0,2.0,58.4,38.8,44.2
MU-232_1_E1_RE_SEC-02_local,9,9.0,2.0,56.0,25.3,23.1
MU-232_1_E1_RE_SEC-02_local,10,10.0,2.0,51.8,18.6,15.7
MU-232_1_E1_RE_SEC-02_local,11,11.0,2.0,49.1,37.1,39.3
