section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-023_1_E2_RE_SEC-02_local,1,1.0,2.0,103.6,88.8,89.7
BU-023_1_E2_RE_SEC-02_local,2,2.0,2.0,87.6,73.3,76.1
BU-023_1_E2_RE_SEC-02_local,3,3.0,2.0,83.0,69.8,65.8
BU-023_1_E2_RE_SEC-02_local,4,4.0,2.0,78.7,78.5,78.7
BU-023_1_E2_RE_SEC-02_local,5,5.0,2.0,81.2,83.2,87.5
BU-023_1_E2_RE_SEC-02_local,6,6.0,2.0,80.2,76.7,76.5
BU-023_1_E2_RE_SEC-02_local,7,7.0,2.0,79.8,74.9,75.4
BU-023_1_E2_RE_SEC-02_local,8,8.0,2.0,78.8,49.1,49.5
BU-023_1_E2_RE_SEC-02_local,9,9.0,2.0,73.1,29.1,27.6
BU-023_1_E2_RE_SEC-02_local,10,10.0,2.0,68.9,35.0,37.0
BU-023_1_E2_RE_SEC-02_local,11,11.0,2.0,66.0,30.7,30.0
