section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-044_1_E1_RE_SEC-06_local,1,1.0,2.0,116.9,93.9,87.4
MU-044_1_E1_RE_SEC-06_local,2,2.0,2.0,92.1,73.8,73.2
MU-044_1_E1_RE_SEC-06_local,3,3.0,2.0,86.6,80.5,79.7
MU-044_1_E1_RE_SEC-06_local,4,4.0,2.0,85.7,86.2,86.6
MU-044_1_E1_RE_SEC-06_local,5,5.0,2.0,86.1,84.1,83.5
MU-044_1_E1_RE_SEC-06_local,6,6.0,2.0,85.0,72.3,77.3
MU-044_1_E1_RE_SEC-06_local,7,7.0,2.0,82.1,52.2,50.7
MU-044_1_E1_RE_SEC-06_local,8,8.0,2.0,77.2,38.1,36.0
MU-044_1_E1_RE_SEC-06_local,9,9.0,2.0,72.5,38.1,41.3
MU-044_1_E1_RE_SEC-06_local,10,10.0,2.0,69.2,38.0,38.9
MU-044_1_E1_RE_SEC-06_local,11,11.0,2.0,66.0,24.5,24.5
