section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-157_1_E2_RE_SEC-09_local,1,1.0,2.0,50.5,44.7,60.6
BU-157_1_E2_RE_SEC-09_local,2,2.0,2.0,43.5,35.0,35.9
BU-157_1_E2_RE_SEC-09_local,3,3.0,2.0,40.0,31.2,30.9
BU-157_1_E2_RE_SEC-09_local,4,4.0,2.0,37.3,28.7,28.2
BU-157_1_E2_RE_SEC-09_local,5,5.0,2.0,35.4,30.6,29.9
BU-157_1_E2_RE_SEC-09_local,6,6.0,2.0,35.1,35.0,35.6
BU-157_1_E2_RE_SEC-09_local,7,7.0,2.0,35.3,21.8,21.8
BU-157_1_E2_RE_SEC-09_local,8,8.0,2.0,31.8,3.6,3.2
BU-157_1_E2_RE_SEC-09_local,9,9.0,2.0,28.4,2.7,1.6
BU-157_1_E2_RE_SEC-09_local,10,10.0,2.0,26.0,17.5,20.6
BU-157_1_E2_RE_SEC-09_local,11,11.0,2.0,20.6,45.2,48.6
