section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-116_1_E2_RE_SEC-06_local,1,1.0,2.0,53.5,45.1,61.2
BU-116_1_E2_RE_SEC-06_local,2,2.0,2.0,41.5,29.0,29.2
BU-116_1_E2_RE_SEC-06_local,3,3.0,2.0,36.9,28.7,28.7
BU-116_1_E2_RE_SEC-06_local,4,4.0,2.0,35.0,31.0,30.3
BU-116_1_E2_RE_SEC-06_local,5,5.0,2.0,34.5,32.7,33.5
BU-116_1_E2_RE_SEC-06_local,6,6.0,2.0,34.2,33.3,32.8
BU-116_1_E2_RE_SEC-06_local,7,7.0,2.0,34.2,35.7,36.7
BU-116_1_E2_RE_SEC-06_local,8,8.0,2.0,34.6,25.6,25.2
BU-116_1_E2_RE_SEC-06_local,9,9.0,2.0,32.3,18.0,165.8
BU-116_1_E2_RE_SEC-06_local,10,10.0,2.0,31.3,28.0,29.7
BU-116_1_E2_RE_SEC-06_local,11,11.0,2.0,31.5,23.5,23.4
