section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-106_1_E3_RE_SEC-02_local,1,1.0,2.0,102.6,107.8,104.7
BU-106_1_E3_RE_SEC-02_local,2,2.0,2.0,107.4,113.5,114.4
BU-106_1_E3_RE_SEC-02_local,3,3.0,2.0,109.9,110.8,111.7
BU-106_1_E3_RE_SEC-02_local,4,4.0,2.0,109.2,117.4,113.5
BU-106_1_E3_RE_SEC-02_local,5,5.0,2.0,112.9,113.9,116.9
BU-106_1_E3_RE_SEC-02_local,6,6.0,2.0,110.7,68.2,71.7
BU-106_1_E3_RE_SEC-02_local,7,7.0,2.0,103.6,8.5,18.6
BU-106_1_E3_RE_SEC-02_local,8,8.0,2.0,94.4,10.4,10.6
BU-106_1_E3_RE_SEC-02_local,9,9.0,2.0,84.6,4.8,0.9
BU-106_1_E3_RE_SEC-02_local,10,10.0,2.0,72.9,31.2,38.4
BU-106_1_E3_RE_SEC-02_local,11,11.0,2.0,61.6,2.4,13.1
