section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-124_1_E1_RE_SEC-09_local,1,1.0,2.0,58.2,67.1,84.2
BU-124_1_E1_RE_SEC-09_local,2,2.0,2.0,65.3,75.7,83.1
BU-124_1_E1_RE_SEC-09_local,3,3.0,2.0,69.7,46.2,47.4
BU-124_1_E1_RE_SEC-09_local,4,4.0,2.0,55.9,14.1,13.0
BU-124_1_E1_RE_SEC-09_local,5,5.0,2.0,45.9,6.5,6.3
BU-124_1_E1_RE_SEC-09_local,6,6.0,2.0,38.4,5.3,4.1
BU-124_1_E1_RE_SEC-09_local,7,7.0,2.0,33.4,4.8,6.2
BU-124_1_E1_RE_SEC-09_local,8,8.0,2.0,29.3,2.3,2.5
BU-124_1_E1_RE_SEC-09_local,9,9.0,2.0,26.0,3.1,2.8
BU-124_1_E1_RE_SEC-09_local,10,10.0,2.0,22.4,11.1,12.8
BU-124_1_E1_RE_SEC-09_local,11,11.0,2.0,18.8,8.7,9.3
