section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-124_1_E1_RE_SEC-03_local,1,1.0,2.0,79.3,76.4,76.0
BU-124_1_E1_RE_SEC-03_local,2,2.0,2.0,75.5,69.1,68.9
BU-124_1_E1_RE_SEC-03_local,3,3.0,2.0,72.4,54.1,55.2
BU-124_1_E1_RE_SEC-03_local,4,4.0,2.0,64.9,19.6,19.6
BU-124_1_E1_RE_SEC-03_local,5,5.0,2.0,51.8,0.2,1.4
BU-124_1_E1_RE_SEC-03_local,6,6.0,2.0,43.6,0.9,1.9
BU-124_1_E1_RE_SEC-03_local,7,7.0,2.0,36.5,15.6,17.2
BU-124_1_E1_RE_SEC-03_local,8,8.0,2.0,28.5,24.2,24.1
BU-124_1_E1_RE_SEC-03_local,9,9.0,2.0,22.7,23.3,22.9
BU-124_1_E1_RE_SEC-03_local,10,10.0,2.0,17.7,24.6,24.1
BU-124_1_E1_RE_SEC-03_local,11,11.0,2.0,13.8,25.6,26.1
