section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-086_1_E1_RE_SEC-07_local,1,1.0,2.0,86.4,85.0,82.9
BU-086_1_E1_RE_SEC-07_local,2,2.0,2.0,84.4,79.3,81.9
BU-086_1_E1_RE_SEC-07_local,3,3.0,2.0,82.0,65.8,66.7
BU-086_1_E1_RE_SEC-07_local,4,4.0,2.0,75.6,54.4,48.5
BU-086_1_E1_RE_SEC-07_local,5,5.0,2.0,70.5,54.1,54.5
BU-086_1_E1_RE_SEC-07_local,6,6.0,2.0,68.2,55.9,57.7
BU-086_1_E1_RE_SEC-07_local,7,7.0,2.0,66.1,47.8,46.9
BU-086_1_E1_RE_SEC-07_local,8,8.0,2.0,62.9,41.0,39.9
BU-086_1_E1_RE_SEC-07_local,9,9.0,2.0,60.4,50.4,50.7
BU-086_1_E1_RE_SEC-07_local,10,10.0,2.0,60.3,56.3,57.7
BU-086_1_E1_RE_SEC-07_local,11,11.0,2.0,59.6,48.3,47.6
