section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-001_1_E2_RE_SEC-01_local,1,1.0,2.0,97.9,86.4,84.6
R-001_1_E2_RE_SEC-01_local,2,2.0,2.0,85.6,65.1,65.8
R-001_1_E2_RE_SEC-01_local,3,3.0,2.0,75.6,55.7,54.8
R-001_1_E2_RE_SEC-01_local,4,4.0,2.0,70.4,51.6,54.0
R-001_1_E2_RE_SEC-01_local,5,5.0,2.0,65.9,45.1,44.1
R-001_1_E2_RE_SEC-01_local,6,6.0,2.0,61.9,35.4,36.5
R-001_1_E2_RE_SEC-01_local,7,7.0,2.0,57.1,23.5,22.8
R-001_1_E2_RE_SEC-01_local,8,8.0,2.0,52.3,13.3,12.5
R-001_1_E2_RE_SEC-01_local,9,9.0,2.0,47.3,6.9,6.9
R-001_1_E2_RE_SEC-01_local,10,10.0,2.0,43.2,5.8,5.8
R-001_1_E2_RE_SEC-01_local,11,11.0,2.0,39.7,8.7,8.2
