section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-196_1_E1_RE_SEC-08_local,1,1.0,2.0,65.8,57.4,69.7
BU-196_1_E1_RE_SEC-08_local,2,2.0,2.0,57.0,31.4,35.0
BU-196_1_E1_RE_SEC-08_local,3,3.0,2.0,43.3,4.7,179.9
BU-196_1_E1_RE_SEC-08_local,4,4.0,2.0,31.5,4.3,3.5
BU-196_1_E1_RE_SEC-08_local,5,5.0,2.0,26.9,6.1,5.6
BU-196_1_E1_RE_SEC-08_local,6,6.0,2.0,22.2,0.9,1.6
BU-196_1_E1_RE_SEC-08_local,7,7.0,2.0,19.0,2.6,2.4
BU-196_1_E1_RE_SEC-08_local,8,8.0,2.0,17.0,4.9,4.7
BU-196_1_E1_RE_SEC-08_local,9,9.0,2.0,15.5,3.8,2.8
BU-196_1_E1_RE_SEC-08_local,10,10.0,2.0,14.1,3.8,4.8
BU-196_1_E1_RE_SEC-08_local,11,11.0,2.0,13.2,2.0,3.4
