section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-196_1_E1_RE_SEC-10_local,1,1.0,2.0,47.3,23.7,171.3
BU-196_1_E1_RE_SEC-10_local,2,2.0,2.0,22.8,3.5,8.0
BU-196_1_E1_RE_SEC-10_local,3,3.0,2.0,15.4,3.1,4.7
BU-196_1_E1_RE_SEC-10_local,4,4.0,2.0,12.1,3.3,5.1
BU-196_1_E1_RE_SEC-10_local,5,5.0,2.0,10.3,4.5,15.1
BU-196_1_E1_RE_SEC-10_local,6,6.0,2.0,9.4,2.9,9.9
BU-196_1_E1_RE_SEC-10_local,7,7.0,2.0,8.0,2.5,12.5
BU-196_1_E1_RE_SEC-10_local,8,8.0,2.0,7.6,3.9,12.4
BU-196_1_E1_RE_SEC-10_local,9,9.0,2.0,7.0,4.3,5.3
BU-196_1_E1_RE_SEC-10_local,10,10.0,2.0,6.9,5.5,5.8
BU-196_1_E1_RE_SEC-10_local,11,11.0,2.0,6.7,4.5,4.5
