section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-058_1_E1_RE_SEC-02_local,1,1.0,2.0,112.6,109.0,105.8
MU-058_1_E1_RE_SEC-02_local,2,2.0,2.0,108.1,92.3,93.5
MU-058_1_E1_RE_SEC-02_local,3,3.0,2.0,99.0,93.3,88.7
MU-058_1_E1_RE_SEC-02_local,4,4.0,2.0,100.8,85.5,94.7
MU-058_1_E1_RE_SEC-02_local,5,5.0,2.0,93.8,52.6,50.0
MU-058_1_E1_RE_SEC-02_local,6,6.0,2.0,85.6,37.0,32.7
MU-058_1_E1_RE_SEC-02_local,7,7.0,2.0,77.8,35.6,37.1
MU-058_1_E1_RE_SEC-02_local,8,8.0,2.0,72.4,32.8,29.5
MU-058_1_E1_RE_SEC-02_local,9,9.0,2.0,67.1,29.3,31.9
MU-058_1_E1_RE_SEC-02_local,10,10.0,2.0,62.9,31.1,29.1
