section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E2_RE_SEC-07_local,1,1.0,2.0,73.8,66.4,66.6
BU-189_1_E2_RE_SEC-07_local,2,2.0,2.0,65.5,54.9,55.6
BU-189_1_E2_RE_SEC-07_local,3,3.0,2.0,60.7,52.0,51.9
BU-189_1_E2_RE_SEC-07_local,4,4.0,2.0,58.6,51.0,51.3
BU-189_1_E2_RE_SEC-07_local,5,5.0,2.0,56.8,50.1,50.2
BU-189_1_E2_RE_SEC-07_local,6,6.0,2.0,55.7,50.3,49.4
BU-189_1_E2_RE_SEC-07_local,7,7.0,2.0,54.9,50.3,51.1
BU-189_1_E2_RE_SEC-07_local,8,8.0,2.0,54.4,43.1,48.4
BU-189_1_E2_RE_SEC-07_local,9,9.0,2.0,52.3,6.0,4.7
BU-189_1_E2_RE_SEC-07_local,10,10.0,2.0,46.1,17.9,18.7
BU-189_1_E2_RE_SEC-07_local,11,11.0,2.0,40.6,17.4,17.6
