section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-193_1_E1_RE_SEC-08_local,1,1.0,2.0,81.3,68.3,68.6
BU-193_1_E1_RE_SEC-08_local,2,2.0,2.0,66.8,44.1,44.3
BU-193_1_E1_RE_SEC-08_local,3,3.0,2.0,55.9,40.2,37.4
BU-193_1_E1_RE_SEC-08_local,4,4.0,2.0,53.2,41.0,43.0
BU-193_1_E1_RE_SEC-08_local,5,5.0,2.0,49.8,38.4,38.2
BU-193_1_E1_RE_SEC-08_local,6,6.0,2.0,48.1,39.2,39.8
BU-193_1_E1_RE_SEC-08_local,7,7.0,2.0,46.8,46.1,45.8
BU-193_1_E1_RE_SEC-08_local,8,8.0,2.0,47.6,41.7,44.4
BU-193_1_E1_RE_SEC-08_local,9,9.0,2.0,45.6,26.3,26.3
BU-193_1_E1_RE_SEC-08_local,10,10.0,2.0,43.3,24.6,24.1
BU-193_1_E1_RE_SEC-08_local,11,11.0,2.0,41.8,29.2,29.2
