section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-193_1_E1_RE_SEC-09_local,1,1.0,2.0,104.5,80.8,80.1
BU-193_1_E1_RE_SEC-09_local,2,2.0,2.0,80.1,46.7,44.2
BU-193_1_E1_RE_SEC-09_local,3,3.0,2.0,65.1,37.3,36.5
BU-193_1_E1_RE_SEC-09_local,4,4.0,2.0,57.9,37.1,37.0
BU-193_1_E1_RE_SEC-09_local,5,5.0,2.0,53.4,33.9,33.4
BU-193_1_E1_RE_SEC-09_local,6,6.0,2.0,49.5,31.0,31.3
BU-193_1_E1_RE_SEC-09_local,7,7.0,2.0,46.7,42.5,44.1
BU-193_1_E1_RE_SEC-09_local,8,8.0,2.0,47.7,75.3,79.8
BU-193_1_E1_RE_SEC-09_local,9,9.0,2.0,51.5,51.3,62.9
BU-193_1_E1_RE_SEC-09_local,10,10.0,2.0,47.8,14.5,13.6
