section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-05_local,1,1.0,2.0,94.6,80.8,77.9
BU-117_1_E1_RE_SEC-05_local,2,2.0,2.0,79.8,61.3,62.4
BU-117_1_E1_RE_SEC-05_local,3,3.0,2.0,72.1,51.8,53.0
BU-117_1_E1_RE_SEC-05_local,4,4.0,2.0,65.6,42.9,41.2
BU-117_1_E1_RE_SEC-05_local,5,5.0,2.0,60.2,39.0,39.2
BU-117_1_E1_RE_SEC-05_local,6,6.0,2.0,56.6,32.1,31.3
BU-117_1_E1_RE_SEC-05_local,7,7.0,2.0,52.2,21.9,22.2
BU-117_1_E1_RE_SEC-05_local,8,8.0,2.0,47.8,16.1,16.2
BU-117_1_E1_RE_SEC-05_local,9,9.0,2.0,44.1,16.1,161.2
BU-117_1_E1_RE_SEC-05_local,10,10.0,2.0,41.3,16.8,16.7
BU-117_1_E1_RE_SEC-05_local,11,11.0,2.0,38.9,11.6,11.2
