section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-08_local,1,1.0,2.0,85.0,69.0,58.0
BU-117_1_E1_RE_SEC-08_local,2,2.0,2.0,67.1,48.6,47.1
BU-117_1_E1_RE_SEC-08_local,3,3.0,2.0,60.3,48.6,47.5
BU-117_1_E1_RE_SEC-08_local,4,4.0,2.0,57.4,49.7,50.3
BU-117_1_E1_RE_SEC-08_local,5,5.0,2.0,55.7,50.9,52.2
BU-117_1_E1_RE_SEC-08_local,6,6.0,2.0,55.1,35.4,38.1
BU-117_1_E1_RE_SEC-08_local,7,7.0,2.0,50.0,19.0,15.8
BU-117_1_E1_RE_SEC-08_local,8,8.0,2.0,46.2,18.7,18.9
BU-117_1_E1_RE_SEC-08_local,9,9.0,2.0,42.9,19.7,20.4
BU-117_1_E1_RE_SEC-08_local,10,10.0,2.0,40.7,19.5,20.6
BU-117_1_E1_RE_SEC-08_local,11,11.0,2.0,38.5,12.2,9.8
