section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-04_local,1,1.0,2.0,61.5,50.5,70.7
BU-117_1_E1_RE_SEC-04_local,2,2.0,2.0,49.5,39.0,38.7
BU-117_1_E1_RE_SEC-04_local,3,3.0,2.0,45.9,37.4,37.2
BU-117_1_E1_RE_SEC-04_local,4,4.0,2.0,43.1,38.2,41.0
BU-117_1_E1_RE_SEC-04_local,5,5.0,2.0,42.7,43.3,39.9
BU-117_1_E1_RE_SEC-04_local,6,6.0,2.0,43.2,51.9,49.6
BU-117_1_E1_RE_SEC-04_local,7,7.0,2.0,45.4,63.8,65.6
BU-117_1_E1_RE_SEC-04_local,8,8.0,2.0,48.4,39.9,42.0
BU-117_1_E1_RE_SEC-04_local,9,9.0,2.0,44.3,9.9,8.6
BU-117_1_E1_RE_SEC-04_local,10,10.0,2.0,40.7,9.5,8.4
BU-117_1_E1_RE_SEC-04_local,11,11.0,2.0,37.8,8.8,11.2
