section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-07_local,1,1.0,2.0,94.3,84.5,83.9
BU-117_1_E1_RE_SEC-07_local,2,2.0,2.0,83.8,60.9,63.6
BU-117_1_E1_RE_SEC-07_local,3,3.0,2.0,71.4,42.4,40.8
BU-117_1_E1_RE_SEC-07_local,4,4.0,2.0,62.5,32.6,33.7
BU-117_1_E1_RE_SEC-07_local,5,5.0,2.0,55.3,39.1,38.4
BU-117_1_E1_RE_SEC-07_local,6,6.0,2.0,54.3,40.6,42.6
BU-117_1_E1_RE_SEC-07_local,7,7.0,2.0,50.7,26.0,24.9
BU-117_1_E1_RE_SEC-07_local,8,8.0,2.0,46.9,20.8,21.4
BU-117_1_E1_RE_SEC-07_local,9,9.0,2.0,43.8,22.5,22.8
BU-117_1_E1_RE_SEC-07_local,10,10.0,2.0,41.9,20.4,21.7
