section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-03_local,1,1.0,2.0,51.1,44.7,61.5
BU-117_1_E1_RE_SEC-03_local,2,2.0,2.0,43.9,37.7,38.5
BU-117_1_E1_RE_SEC-03_local,3,3.0,2.0,42.1,39.8,39.0
BU-117_1_E1_RE_SEC-03_local,4,4.0,2.0,41.8,38.0,36.4
BU-117_1_E1_RE_SEC-03_local,5,5.0,2.0,40.4,34.8,35.9
BU-117_1_E1_RE_SEC-03_local,6,6.0,2.0,39.4,40.3,41.0
BU-117_1_E1_RE_SEC-03_local,7,7.0,2.0,40.4,44.5,45.6
BU-117_1_E1_RE_SEC-03_local,8,8.0,2.0,40.7,27.7,29.2
BU-117_1_E1_RE_SEC-03_local,9,9.0,2.0,37.8,6.5,4.1
BU-117_1_E1_RE_SEC-03_local,10,10.0,2.0,34.1,5.0,4.8
BU-117_1_E1_RE_SEC-03_local,11,11.0,2.0,31.7,7.8,6.0
