section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E1_RE_SEC-02_local,1,1.0,2.0,58.8,52.2,68.0
BU-117_1_E1_RE_SEC-02_local,2,2.0,2.0,50.7,39.0,42.8
BU-117_1_E1_RE_SEC-02_local,3,3.0,2.0,45.5,28.4,26.5
BU-117_1_E1_RE_SEC-02_local,4,4.0,2.0,39.6,24.4,25.0
BU-117_1_E1_RE_SEC-02_local,5,5.0,2.0,36.9,30.6,31.9
BU-117_1_E1_RE_SEC-02_local,6,6.0,2.0,36.4,30.7,29.5
BU-117_1_E1_RE_SEC-02_local,7,7.0,2.0,35.0,30.0,31.2
BU-117_1_E1_RE_SEC-02_local,8,8.0,2.0,34.8,30.3,35.5
BU-117_1_E1_RE_SEC-02_local,9,9.0,2.0,34.0,15.4,10.8
BU-117_1_E1_RE_SEC-02_local,10,10.0,2.0,30.9,4.2,4.2
BU-117_1_E1_RE_SEC-02_local,11,11.0,2.0,28.5,2.2,1.3
