section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-177_1_E2_RE_SEC-05_local,1,1.0,2.0,89.3,92.4,91.1
BU-177_1_E2_RE_SEC-05_local,2,2.0,2.0,92.1,95.4,95.2
BU-177_1_E2_RE_SEC-05_local,3,3.0,2.0,93.5,86.5,89.6
BU-177_1_E2_RE_SEC-05_local,4,4.0,2.0,89.3,76.8,71.9
BU-177_1_E2_RE_SEC-05_local,5,5.0,2.0,86.9,79.2,78.4
BU-177_1_E2_RE_SEC-05_local,6,6.0,2.0,85.7,76.7,79.0
BU-177_1_E2_RE_SEC-05_local,7,7.0,2.0,83.9,65.7,63.4
BU-177_1_E2_RE_SEC-05_local,8,8.0,2.0,80.6,65.3,68.6
BU-177_1_E2_RE_SEC-05_local,9,9.0,2.0,79.4,58.5,59.5
BU-177_1_E2_RE_SEC-05_local,10,10.0,2.0,76.0,47.1,45.9
BU-177_1_E2_RE_SEC-05_local,11,11.0,2.0,73.4,49.2,48.3
