section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-080_1_E1_RE_SEC-03_local,1,1.0,2.0,83.6,93.4,92.4
BU-080_1_E1_RE_SEC-03_local,2,2.0,2.0,92.3,90.8,91.9
BU-080_1_E1_RE_SEC-03_local,3,3.0,2.0,88.0,77.2,76.8
BU-080_1_E1_RE_SEC-03_local,4,4.0,2.0,84.6,69.7,70.2
BU-080_1_E1_RE_SEC-03_local,5,5.0,2.0,80.6,57.3,57.8
BU-080_1_E1_RE_SEC-03_local,6,6.0,2.0,75.6,51.0,49.6
BU-080_1_E1_RE_SEC-03_local,7,7.0,2.0,72.2,54.2,55.7
BU-080_1_E1_RE_SEC-03_local,8,8.0,2.0,70.2,55.6,56.1
BU-080_1_E1_RE_SEC-03_local,9,9.0,2.0,68.5,67.7,71.8
BU-080_1_E1_RE_SEC-03_local,10,10.0,2.0,69.3,63.8,58.5
BU-080_1_E1_RE_SEC-03_local,11,11.0,2.0,67.3,50.3,55.4
