section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-080_1_E1_RE_SEC-09_local,1,1.0,2.0,97.4,86.6,88.9
BU-080_1_E1_RE_SEC-09_local,2,2.0,2.0,86.4,76.1,75.8
BU-080_1_E1_RE_SEC-09_local,3,3.0,2.0,83.1,77.1,76.0
BU-080_1_E1_RE_SEC-09_local,4,4.0,2.0,81.7,76.3,76.5
BU-080_1_E1_RE_SEC-09_local,5,5.0,2.0,80.3,73.8,74.8
BU-080_1_E1_RE_SEC-09_local,6,6.0,2.0,79.0,72.6,71.7
BU-080_1_E1_RE_SEC-09_local,7,7.0,2.0,78.1,72.3,73.1
BU-080_1_E1_RE_SEC-09_local,8,8.0,2.0,77.3,67.7,67.8
BU-080_1_E1_RE_SEC-09_local,9,9.0,2.0,75.8,52.6,51.4
BU-080_1_E1_RE_SEC-09_local,10,10.0,2.0,72.4,36.6,37.3
BU-080_1_E1_RE_SEC-09_local,11,11.0,2.0,68.7,29.2,30.5
