section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-011_1_E1_RE_SEC-07_local,1,1.0,2.0,81.8,75.4,74.1
R-011_1_E1_RE_SEC-07_local,2,2.0,2.0,73.9,61.3,60.3
R-011_1_E1_RE_SEC-07_local,3,3.0,2.0,67.9,62.7,62.1
R-011_1_E1_RE_SEC-07_local,4,4.0,2.0,68.2,56.1,59.7
R-011_1_E1_RE_SEC-07_local,5,5.0,2.0,63.0,47.8,46.8
R-011_1_E1_RE_SEC-07_local,6,6.0,2.0,61.2,54.0,52.3
R-011_1_E1_RE_SEC-07_local,7,7.0,2.0,60.4,59.0,58.7
R-011_1_E1_RE_SEC-07_local,8,8.0,2.0,60.7,58.6,61.9
R-011_1_E1_RE_SEC-07_local,9,9.0,2.0,60.0,55.8,54.7
R-011_1_E1_RE_SEC-07_local,10,10.0,2.0,59.7,57.2,57.8
R-011_1_E1_RE_SEC-07_local,11,11.0,2.0,59.5,53.2,54.6
