section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-011_1_E1_RE_SEC-09_local,1,1.0,2.0,107.3,93.7,91.8
R-011_1_E1_RE_SEC-09_local,2,2.0,2.0,92.5,78.6,79.1
R-011_1_E1_RE_SEC-09_local,3,3.0,2.0,88.0,77.7,78.2
R-011_1_E1_RE_SEC-09_local,4,4.0,2.0,85.0,72.1,76.0
R-011_1_E1_RE_SEC-09_local,5,5.0,2.0,81.6,56.9,52.4
R-011_1_E1_RE_SEC-09_local,6,6.0,2.0,75.8,53.9,55.7
R-011_1_E1_RE_SEC-09_local,7,7.0,2.0,73.7,61.6,63.6
R-011_1_E1_RE_SEC-09_local,8,8.0,2.0,72.2,64.0,65.5
R-011_1_E1_RE_SEC-09_local,9,9.0,2.0,71.5,65.9,63.3
R-011_1_E1_RE_SEC-09_local,10,10.0,2.0,70.9,60.3,61.3
R-011_1_E1_RE_SEC-09_local,11,11.0,2.0,69.5,60.4,58.7
