section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-011_1_E1_RE_SEC-01_local,1,1.0,2.0,78.0,67.8,68.6
R-011_1_E1_RE_SEC-01_local,2,2.0,2.0,67.1,52.5,53.3
R-011_1_E1_RE_SEC-01_local,3,3.0,2.0,60.6,42.9,42.8
R-011_1_E1_RE_SEC-01_local,4,4.0,2.0,54.9,37.5,36.8
R-011_1_E1_RE_SEC-01_local,5,5.0,2.0,51.3,38.7,39.3
R-011_1_E1_RE_SEC-01_local,6,6.0,2.0,49.4,32.6,34.8
R-011_1_E1_RE_SEC-01_local,7,7.0,2.0,45.9,23.4,21.4
R-011_1_E1_RE_SEC-01_local,8,8.0,2.0,43.0,27.4,26.5
R-011_1_E1_RE_SEC-01_local,9,9.0,2.0,41.8,15.4,18.1
R-011_1_E1_RE_SEC-01_local,10,10.0,2.0,37.5,16.5,13.0
R-011_1_E1_RE_SEC-01_local,11,11.0,2.0,37.3,28.0,31.1
