section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E1_RE_SEC-08_local,1,1.0,2.0,87.9,78.8,81.6
R-002_1_E1_RE_SEC-08_local,2,2.0,2.0,77.8,56.9,56.4
R-002_1_E1_RE_SEC-08_local,3,3.0,2.0,67.3,40.9,40.2
R-002_1_E1_RE_SEC-08_local,4,4.0,2.0,59.2,33.6,34.1
R-002_1_E1_RE_SEC-08_local,5,5.0,2.0,53.3,33.2,30.2
R-002_1_E1_RE_SEC-08_local,6,6.0,2.0,50.3,42.1,45.0
R-002_1_E1_RE_SEC-08_local,7,7.0,2.0,49.9,38.9,39.9
R-002_1_E1_RE_SEC-08_local,8,8.0,2.0,47.4,34.0,31.0
R-002_1_E1_RE_SEC-08_local,9,9.0,2.0,46.3,40.1,41.3
R-002_1_E1_RE_SEC-08_local,10,10.0,2.0,45.9,43.0,42.1
R-002_1_E1_RE_SEC-08_local,11,11.0,2.0,45.7,47.8,49.6
