section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E1_RE_SEC-06_local,1,1.0,2.0,71.4,71.2,77.4
R-002_1_E1_RE_SEC-06_local,2,2.0,2.0,70.2,70.8,71.5
R-002_1_E1_RE_SEC-06_local,3,3.0,2.0,71.0,72.7,72.7
R-002_1_E1_RE_SEC-06_local,4,4.0,2.0,71.5,74.0,73.7
R-002_1_E1_RE_SEC-06_local,5,5.0,2.0,72.2,64.0,64.7
R-002_1_E1_RE_SEC-06_local,6,6.0,2.0,69.0,35.3,36.4
R-002_1_E1_RE_SEC-06_local,7,7.0,2.0,62.1,22.3,16.8
R-002_1_E1_RE_SEC-06_local,8,8.0,2.0,57.5,28.6,30.3
R-002_1_E1_RE_SEC-06_local,9,9.0,2.0,54.5,37.0,35.8
R-002_1_E1_RE_SEC-06_local,10,10.0,2.0,53.4,46.1,46.9
R-002_1_E1_RE_SEC-06_local,11,11.0,2.0,52.9,48.0,48.6
