section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E1_RE_SEC-10_local,1,1.0,2.0,107.2,89.1,88.3
R-002_1_E1_RE_SEC-10_local,2,2.0,2.0,88.8,75.0,77.1
R-002_1_E1_RE_SEC-10_local,3,3.0,2.0,84.2,65.3,69.3
R-002_1_E1_RE_SEC-10_local,4,4.0,2.0,76.3,44.6,38.1
R-002_1_E1_RE_SEC-10_local,5,5.0,2.0,67.6,34.4,34.5
R-002_1_E1_RE_SEC-10_local,6,6.0,2.0,61.4,33.6,33.5
R-002_1_E1_RE_SEC-10_local,7,7.0,2.0,57.1,35.1,35.2
R-002_1_E1_RE_SEC-10_local,8,8.0,2.0,54.2,35.8,36.1
R-002_1_E1_RE_SEC-10_local,9,9.0,2.0,51.9,37.0,36.4
R-002_1_E1_RE_SEC-10_local,10,10.0,2.0,50.4,41.0,41.6
R-002_1_E1_RE_SEC-10_local,11,11.0,2.0,49.7,42.9,43.0
