section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E1_RE_SEC-02_local,1,1.0,2.0,80.5,65.0,67.2
R-002_1_E1_RE_SEC-02_local,2,2.0,2.0,63.8,38.2,38.3
R-002_1_E1_RE_SEC-02_local,3,3.0,2.0,51.6,28.0,27.4
R-002_1_E1_RE_SEC-02_local,4,4.0,2.0,45.4,31.4,31.4
R-002_1_E1_RE_SEC-02_local,5,5.0,2.0,43.2,38.7,40.4
R-002_1_E1_RE_SEC-02_local,6,6.0,2.0,43.0,38.6,35.6
R-002_1_E1_RE_SEC-02_local,7,7.0,2.0,41.8,37.4,37.9
R-002_1_E1_RE_SEC-02_local,8,8.0,2.0,41.6,29.2,34.7
R-002_1_E1_RE_SEC-02_local,9,9.0,2.0,39.1,21.1,16.9
R-002_1_E1_RE_SEC-02_local,10,10.0,2.0,37.7,10.6,168.5
R-002_1_E1_RE_SEC-02_local,11,11.0,2.0,34.2,1.1,3.2
