section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E1_RE_SEC-01_local,1,1.0,2.0,71.7,56.6,64.2
R-002_1_E1_RE_SEC-01_local,2,2.0,2.0,55.5,45.2,42.0
R-002_1_E1_RE_SEC-01_local,3,3.0,2.0,53.9,43.9,48.2
R-002_1_E1_RE_SEC-01_local,4,4.0,2.0,49.6,33.0,31.5
R-002_1_E1_RE_SEC-01_local,5,5.0,2.0,45.5,28.9,28.1
R-002_1_E1_RE_SEC-01_local,6,6.0,2.0,42.5,30.2,29.6
R-002_1_E1_RE_SEC-01_local,7,7.0,2.0,41.1,34.7,34.6
R-002_1_E1_RE_SEC-01_local,8,8.0,2.0,40.5,36.8,37.5
R-002_1_E1_RE_SEC-01_local,9,9.0,2.0,40.1,33.3,32.5
R-002_1_E1_RE_SEC-01_local,10,10.0,2.0,39.0,33.5,30.3
R-002_1_E1_RE_SEC-01_local,11,11.0,2.0,38.9,38.6,41.6
