section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-077_1_E1_RE_SEC-01_local,1,1.0,2.0,86.6,81.7,74.0
BU-077_1_E1_RE_SEC-01_local,2,2.0,2.0,80.9,76.1,77.4
BU-077_1_E1_RE_SEC-01_local,3,3.0,2.0,79.6,80.0,81.8
BU-077_1_E1_RE_SEC-01_local,4,4.0,2.0,80.4,81.5,81.1
BU-077_1_E1_RE_SEC-01_local,5,5.0,2.0,80.4,64.2,66.7
BU-077_1_E1_RE_SEC-01_local,6,6.0,2.0,75.1,40.5,36.9
BU-077_1_E1_RE_SEC-01_local,7,7.0,2.0,69.1,34.9,35.0
BU-077_1_E1_RE_SEC-01_local,8,8.0,2.0,65.0,35.5,40.7
BU-077_1_E1_RE_SEC-01_local,9,9.0,2.0,61.6,31.5,27.7
BU-077_1_E1_RE_SEC-01_local,10,10.0,2.0,58.2,26.6,28.1
BU-077_1_E1_RE_SEC-01_local,11,11.0,2.0,55.0,23.3,22.4
