section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-293_1_E2_RE_SEC-02_local,1,1.0,2.0,113.4,106.4,101.3
MU-293_1_E2_RE_SEC-02_local,2,2.0,2.0,105.2,97.7,99.7
MU-293_1_E2_RE_SEC-02_local,3,3.0,2.0,102.9,90.9,91.3
MU-293_1_E2_RE_SEC-02_local,4,4.0,2.0,98.2,74.4,79.7
MU-293_1_E2_RE_SEC-02_local,5,5.0,2.0,91.6,58.1,54.0
MU-293_1_E2_RE_SEC-02_local,6,6.0,2.0,85.1,51.0,50.9
MU-293_1_E2_RE_SEC-02_local,7,7.0,2.0,79.9,50.2,51.6
MU-293_1_E2_RE_SEC-02_local,8,8.0,2.0,75.9,44.4,43.0
MU-293_1_E2_RE_SEC-02_local,9,9.0,2.0,71.5,35.2,34.6
MU-293_1_E2_RE_SEC-02_local,10,10.0,2.0,67.4,29.7,29.4
MU-293_1_E2_RE_SEC-02_local,11,11.0,2.0,63.6,36.8,36.2
