section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-078_1_E3_RE_SEC-04_local,1,1.0,2.0,109.6,112.6,107.6
BU-078_1_E3_RE_SEC-04_local,2,2.0,2.0,110.1,111.8,111.9
BU-078_1_E3_RE_SEC-04_local,3,3.0,2.0,111.1,92.1,95.1
BU-078_1_E3_RE_SEC-04_local,4,4.0,2.0,101.7,48.6,42.0
BU-078_1_E3_RE_SEC-04_local,5,5.0,2.0,88.8,33.9,34.4
BU-078_1_E3_RE_SEC-04_local,6,6.0,2.0,79.1,36.0,36.0
BU-078_1_E3_RE_SEC-04_local,7,7.0,2.0,72.3,38.0,38.3
BU-078_1_E3_RE_SEC-04_local,8,8.0,2.0,67.2,36.7,36.6
BU-078_1_E3_RE_SEC-04_local,9,9.0,2.0,63.2,39.2,37.9
BU-078_1_E3_RE_SEC-04_local,10,10.0,2.0,60.8,40.0,41.0
