section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E1_RE_SEC-03_local,1,1.0,2.0,86.0,72.9,69.1
MU-054_1_E1_RE_SEC-03_local,2,2.0,2.0,72.1,60.4,61.3
MU-054_1_E1_RE_SEC-03_local,3,3.0,2.0,68.7,61.3,60.1
MU-054_1_E1_RE_SEC-03_local,4,4.0,2.0,66.7,61.1,60.7
MU-054_1_E1_RE_SEC-03_local,5,5.0,2.0,65.6,61.5,61.1
MU-054_1_E1_RE_SEC-03_local,6,6.0,2.0,64.8,62.9,63.4
MU-054_1_E1_RE_SEC-03_local,7,7.0,2.0,64.8,64.3,63.8
MU-054_1_E1_RE_SEC-03_local,8,8.0,2.0,64.7,47.8,56.7
MU-054_1_E1_RE_SEC-03_local,9,9.0,2.0,61.3,22.0,15.7
MU-054_1_E1_RE_SEC-03_local,10,10.0,2.0,56.9,30.7,29.7
MU-054_1_E1_RE_SEC-03_local,11,11.0,2.0,55.8,45.1,47.0
