section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E1_RE_SEC-08_local,1,1.0,2.0,106.5,88.1,89.7
MU-054_1_E1_RE_SEC-08_local,2,2.0,2.0,87.0,70.1,65.5
MU-054_1_E1_RE_SEC-08_local,3,3.0,2.0,81.6,74.2,76.8
MU-054_1_E1_RE_SEC-08_local,4,4.0,2.0,80.0,73.5,71.3
MU-054_1_E1_RE_SEC-08_local,5,5.0,2.0,77.9,76.0,75.8
MU-054_1_E1_RE_SEC-08_local,6,6.0,2.0,78.5,79.2,79.4
MU-054_1_E1_RE_SEC-08_local,7,7.0,2.0,78.2,67.1,71.3
MU-054_1_E1_RE_SEC-08_local,8,8.0,2.0,75.6,43.1,42.3
MU-054_1_E1_RE_SEC-08_local,9,9.0,2.0,70.4,14.9,9.6
MU-054_1_E1_RE_SEC-08_local,10,10.0,2.0,63.6,4.4,175.9
MU-054_1_E1_RE_SEC-08_local,11,11.0,2.0,58.4,8.1,8.4
