section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E1_RE_SEC-10_local,1,1.0,2.0,130.1,129.7,127.0
MU-054_1_E1_RE_SEC-10_local,2,2.0,2.0,129.1,123.7,122.0
MU-054_1_E1_RE_SEC-10_local,3,3.0,2.0,125.9,113.9,119.7
MU-054_1_E1_RE_SEC-10_local,4,4.0,2.0,121.6,90.5,91.0
MU-054_1_E1_RE_SEC-10_local,5,5.0,2.0,112.9,98.7,106.7
MU-054_1_E1_RE_SEC-10_local,6,6.0,2.0,112.8,88.6,88.7
MU-054_1_E1_RE_SEC-10_local,7,7.0,2.0,103.7,54.3,54.5
MU-054_1_E1_RE_SEC-10_local,8,8.0,2.0,96.9,52.7,55.2
MU-054_1_E1_RE_SEC-10_local,9,9.0,2.0,91.2,49.4,44.2
MU-054_1_E1_RE_SEC-10_local,10,10.0,2.0,86.7,44.0,47.0
MU-054_1_E1_RE_SEC-10_local,11,11.0,2.0,82.2,38.4,39.6
