section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E1_RE_SEC-04_local,1,1.0,2.0,86.2,83.4,89.6
MU-054_1_E1_RE_SEC-04_local,2,2.0,2.0,82.0,67.5,68.7
MU-054_1_E1_RE_SEC-04_local,3,3.0,2.0,73.4,57.1,56.7
MU-054_1_E1_RE_SEC-04_local,4,4.0,2.0,69.3,57.8,57.2
MU-054_1_E1_RE_SEC-04_local,5,5.0,2.0,67.0,60.0,60.9
MU-054_1_E1_RE_SEC-04_local,6,6.0,2.0,66.1,64.2,64.3
MU-054_1_E1_RE_SEC-04_local,7,7.0,2.0,66.2,67.0,68.5
MU-054_1_E1_RE_SEC-04_local,8,8.0,2.0,66.3,70.2,67.7
MU-054_1_E1_RE_SEC-04_local,9,9.0,2.0,67.1,68.4,72.6
MU-054_1_E1_RE_SEC-04_local,10,10.0,2.0,66.6,55.0,49.5
