section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E1_RE_SEC-01_local,1,1.0,2.0,95.0,94.2,91.6
MU-054_1_E1_RE_SEC-01_local,2,2.0,2.0,93.2,89.8,88.8
MU-054_1_E1_RE_SEC-01_local,3,3.0,2.0,91.4,77.7,75.9
MU-054_1_E1_RE_SEC-01_local,4,4.0,2.0,85.4,63.3,65.6
MU-054_1_E1_RE_SEC-01_local,5,5.0,2.0,80.2,59.3,57.9
MU-054_1_E1_RE_SEC-01_local,6,6.0,2.0,76.7,55.4,58.7
MU-054_1_E1_RE_SEC-01_local,7,7.0,2.0,73.2,56.4,50.9
MU-054_1_E1_RE_SEC-01_local,8,8.0,2.0,71.5,66.9,73.1
MU-054_1_E1_RE_SEC-01_local,9,9.0,2.0,71.5,58.7,55.0
MU-054_1_E1_RE_SEC-01_local,10,10.0,2.0,68.7,33.0,32.2
MU-054_1_E1_RE_SEC-01_local,11,11.0,2.0,64.5,20.7,18.3
