section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-039_1_E1_RE_SEC-07_local,1,1.0,2.0,93.8,73.6,74.4
BU-039_1_E1_RE_SEC-07_local,2,2.0,2.0,72.8,57.6,56.9
BU-039_1_E1_RE_SEC-07_local,3,3.0,2.0,69.7,64.8,62.3
BU-039_1_E1_RE_SEC-07_local,4,4.0,2.0,68.9,61.2,62.6
BU-039_1_E1_RE_SEC-07_local,5,5.0,2.0,66.3,59.6,58.6
BU-039_1_E1_RE_SEC-07_local,6,6.0,2.0,65.8,53.7,51.7
BU-039_1_E1_RE_SEC-07_local,7,7.0,2.0,62.9,36.2,38.7
BU-039_1_E1_RE_SEC-07_local,8,8.0,2.0,58.3,37.6,36.6
BU-039_1_E1_RE_SEC-07_local,9,9.0,2.0,56.8,46.1,46.1
BU-039_1_E1_RE_SEC-07_local,10,10.0,2.0,55.6,35.5,37.6
BU-039_1_E1_RE_SEC-07_local,11,11.0,2.0,52.8,8.8,2.7
