section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-046_1_E2_RE_SEC-09_local,1,1.0,2.0,86.8,80.5,74.3
MU-046_1_E2_RE_SEC-09_local,2,2.0,2.0,79.7,67.7,69.8
MU-046_1_E2_RE_SEC-09_local,3,3.0,2.0,73.9,49.4,134.0
MU-046_1_E2_RE_SEC-09_local,4,4.0,2.0,64.4,45.8,46.3
MU-046_1_E2_RE_SEC-09_local,5,5.0,2.0,62.7,56.9,55.3
MU-046_1_E2_RE_SEC-09_local,6,6.0,2.0,61.9,60.0,59.6
MU-046_1_E2_RE_SEC-09_local,7,7.0,2.0,61.9,65.4,65.2
MU-046_1_E2_RE_SEC-09_local,8,8.0,2.0,62.8,75.7,74.9
MU-046_1_E2_RE_SEC-09_local,9,9.0,2.0,65.0,79.9,83.2
MU-046_1_E2_RE_SEC-09_local,10,10.0,2.0,66.2,60.4,63.7
MU-046_1_E2_RE_SEC-09_local,11,11.0,2.0,64.4,24.0,14.5
MU-046_1_E2_RE_SEC-09_local,12,12.0,2.0,60.3,36.7,37.4
