section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-163_1_E1_RE_SEC-07_local,1,1.0,2.0,119.9,102.4,98.5
BU-163_1_E1_RE_SEC-07_local,2,2.0,2.0,101.6,76.4,79.9
BU-163_1_E1_RE_SEC-07_local,3,3.0,2.0,90.5,58.5,52.5
BU-163_1_E1_RE_SEC-07_local,4,4.0,2.0,79.7,51.5,55.1
BU-163_1_E1_RE_SEC-07_local,5,5.0,2.0,74.8,59.2,54.9
BU-163_1_E1_RE_SEC-07_local,6,6.0,2.0,72.8,55.7,58.9
BU-163_1_E1_RE_SEC-07_local,7,7.0,2.0,69.3,46.9,46.5
BU-163_1_E1_RE_SEC-07_local,8,8.0,2.0,66.2,39.3,38.8
BU-163_1_E1_RE_SEC-07_local,9,9.0,2.0,62.3,39.3,39.4
BU-163_1_E1_RE_SEC-07_local,10,10.0,2.0,60.5,47.8,48.9
BU-163_1_E1_RE_SEC-07_local,11,11.0,2.0,59.5,46.9,47.3
