section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E1_RE_SEC-04_local,1,1.0,2.0,138.0,119.6,121.1
R-017_1_E1_RE_SEC-04_local,2,2.0,2.0,119.3,89.8,88.1
R-017_1_E1_RE_SEC-04_local,3,3.0,2.0,105.1,64.9,67.2
R-017_1_E1_RE_SEC-04_local,4,4.0,2.0,91.0,47.0,42.6
R-017_1_E1_RE_SEC-04_local,5,5.0,2.0,80.7,46.2,46.8
R-017_1_E1_RE_SEC-04_local,6,6.0,2.0,74.5,55.6,54.7
R-017_1_E1_RE_SEC-04_local,7,7.0,2.0,72.6,56.8,59.5
R-017_1_E1_RE_SEC-04_local,8,8.0,2.0,69.5,53.2,53.6
R-017_1_E1_RE_SEC-04_local,9,9.0,2.0,67.8,56.0,57.8
R-017_1_E1_RE_SEC-04_local,10,10.0,2.0,66.4,51.8,51.1
