section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E1_RE_SEC-01_local,1,1.0,2.0,125.4,118.6,115.4
R-017_1_E1_RE_SEC-01_local,2,2.0,2.0,117.9,101.9,102.2
R-017_1_E1_RE_SEC-01_local,3,3.0,2.0,109.1,87.2,82.7
R-017_1_E1_RE_SEC-01_local,4,4.0,2.0,101.5,81.9,83.5
R-017_1_E1_RE_SEC-01_local,5,5.0,2.0,97.7,78.9,79.1
R-017_1_E1_RE_SEC-01_local,6,6.0,2.0,93.6,64.1,66.1
R-017_1_E1_RE_SEC-01_local,7,7.0,2.0,87.9,46.2,43.0
R-017_1_E1_RE_SEC-01_local,8,8.0,2.0,81.7,39.1,39.2
R-017_1_E1_RE_SEC-01_local,9,9.0,2.0,76.8,47.5,50.4
R-017_1_E1_RE_SEC-01_local,10,10.0,2.0,74.5,42.7,40.2
R-017_1_E1_RE_SEC-01_local,11,11.0,2.0,70.4,30.0,28.8
