section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E1_RE_SEC-08_local,1,1.0,2.0,121.5,91.1,83.1
R-017_1_E1_RE_SEC-08_local,2,2.0,2.0,90.0,57.4,52.6
R-017_1_E1_RE_SEC-08_local,3,3.0,2.0,76.3,51.1,50.1
R-017_1_E1_RE_SEC-08_local,4,4.0,2.0,69.4,48.1,48.3
R-017_1_E1_RE_SEC-08_local,5,5.0,2.0,64.4,45.9,46.0
R-017_1_E1_RE_SEC-08_local,6,6.0,2.0,61.2,45.9,46.6
R-017_1_E1_RE_SEC-08_local,7,7.0,2.0,58.8,43.7,43.4
R-017_1_E1_RE_SEC-08_local,8,8.0,2.0,56.7,40.9,41.5
R-017_1_E1_RE_SEC-08_local,9,9.0,2.0,54.7,36.3,35.8
R-017_1_E1_RE_SEC-08_local,10,10.0,2.0,52.4,34.2,33.1
R-017_1_E1_RE_SEC-08_local,11,11.0,2.0,50.8,38.9,37.1
