section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-090_1_E1_RE_SEC-07_local,1,1.0,2.0,65.0,59.3,75.6
BU-090_1_E1_RE_SEC-07_local,2,2.0,2.0,57.2,51.0,51.4
BU-090_1_E1_RE_SEC-07_local,3,3.0,2.0,55.5,51.3,51.7
BU-090_1_E1_RE_SEC-07_local,4,4.0,2.0,54.2,54.8,55.0
BU-090_1_E1_RE_SEC-07_local,5,5.0,2.0,55.2,63.4,61.8
BU-090_1_E1_RE_SEC-07_local,6,6.0,2.0,57.3,69.1,71.4
BU-090_1_E1_RE_SEC-07_local,7,7.0,2.0,59.2,55.6,56.4
BU-090_1_E1_RE_SEC-07_local,8,8.0,2.0,56.9,37.9,35.3
BU-090_1_E1_RE_SEC-07_local,9,9.0,2.0,54.5,34.9,34.3
BU-090_1_E1_RE_SEC-07_local,10,10.0,2.0,52.4,30.8,28.1
BU-090_1_E1_RE_SEC-07_local,11,11.0,2.0,50.1,34.6,40.2
