section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-090_1_E1_RE_SEC-09_local,1,1.0,2.0,86.7,76.0,69.2
BU-090_1_E1_RE_SEC-09_local,2,2.0,2.0,75.1,69.2,69.9
BU-090_1_E1_RE_SEC-09_local,3,3.0,2.0,74.6,80.4,78.2
BU-090_1_E1_RE_SEC-09_local,4,4.0,2.0,77.5,93.5,94.7
BU-090_1_E1_RE_SEC-09_local,5,5.0,2.0,82.2,107.1,107.5
BU-090_1_E1_RE_SEC-09_local,6,6.0,2.0,87.5,92.5,93.6
BU-090_1_E1_RE_SEC-09_local,7,7.0,2.0,85.1,34.6,151.0
BU-090_1_E1_RE_SEC-09_local,8,8.0,2.0,77.6,13.5,11.3
BU-090_1_E1_RE_SEC-09_local,9,9.0,2.0,70.6,4.9,5.1
BU-090_1_E1_RE_SEC-09_local,10,10.0,2.0,62.9,2.7,7.2
BU-090_1_E1_RE_SEC-09_local,11,11.0,2.0,58.2,1.8,0.2
