section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-090_1_E1_RE_SEC-02_local,1,1.0,2.0,100.9,90.9,86.0
BU-090_1_E1_RE_SEC-02_local,2,2.0,2.0,89.6,77.5,78.8
BU-090_1_E1_RE_SEC-02_local,3,3.0,2.0,84.6,75.2,73.4
BU-090_1_E1_RE_SEC-02_local,4,4.0,2.0,81.9,71.8,72.0
BU-090_1_E1_RE_SEC-02_local,5,5.0,2.0,79.2,56.2,60.2
BU-090_1_E1_RE_SEC-02_local,6,6.0,2.0,73.1,15.4,12.7
BU-090_1_E1_RE_SEC-02_local,7,7.0,2.0,61.6,3.8,3.3
BU-090_1_E1_RE_SEC-02_local,8,8.0,2.0,54.2,1.2,2.2
BU-090_1_E1_RE_SEC-02_local,9,9.0,2.0,47.6,2.8,2.7
BU-090_1_E1_RE_SEC-02_local,10,10.0,2.0,42.2,3.2,3.5
BU-090_1_E1_RE_SEC-02_local,11,11.0,2.0,39.1,3.6,3.2
