section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E1_RE_SEC-08_local,1,1.0,2.0,83.1,92.8,87.3
MU-037_1_E1_RE_SEC-08_local,2,2.0,2.0,91.6,95.2,99.0
MU-037_1_E1_RE_SEC-08_local,3,3.0,2.0,91.1,87.5,91.6
MU-037_1_E1_RE_SEC-08_local,4,4.0,2.0,89.3,75.6,71.3
MU-037_1_E1_RE_SEC-08_local,5,5.0,2.0,84.8,64.4,64.7
MU-037_1_E1_RE_SEC-08_local,6,6.0,2.0,80.8,65.1,63.5
MU-037_1_E1_RE_SEC-08_local,7,7.0,2.0,79.2,64.5,70.7
MU-037_1_E1_RE_SEC-08_local,8,8.0,2.0,76.7,44.1,43.3
MU-037_1_E1_RE_SEC-08_local,9,9.0,2.0,71.6,29.2,28.6
MU-037_1_E1_RE_SEC-08_local,10,10.0,2.0,67.1,31.1,31.9
MU-037_1_E1_RE_SEC-08_local,11,11.0,2.0,64.0,37.9,36.9
