section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E1_RE_SEC-03_local,1,1.0,2.0,96.8,79.3,78.5
MU-037_1_E1_RE_SEC-03_local,2,2.0,2.0,78.2,65.7,68.5
MU-037_1_E1_RE_SEC-03_local,3,3.0,2.0,75.1,62.0,61.7
MU-037_1_E1_RE_SEC-03_local,4,4.0,2.0,69.6,54.6,54.3
MU-037_1_E1_RE_SEC-03_local,5,5.0,2.0,66.7,63.0,68.2
MU-037_1_E1_RE_SEC-03_local,6,6.0,2.0,67.3,43.2,43.1
MU-037_1_E1_RE_SEC-03_local,7,7.0,2.0,60.5,25.0,22.1
MU-037_1_E1_RE_SEC-03_local,8,8.0,2.0,56.9,36.2,38.8
MU-037_1_E1_RE_SEC-03_local,9,9.0,2.0,54.9,32.8,33.2
MU-037_1_E1_RE_SEC-03_local,10,10.0,2.0,51.9,20.7,20.6
MU-037_1_E1_RE_SEC-03_local,11,11.0,2.0,48.4,17.7,17.1
