section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E1_RE_SEC-01_local,1,1.0,2.0,122.0,119.6,118.9
MU-037_1_E1_RE_SEC-01_local,2,2.0,2.0,118.9,88.1,84.7
MU-037_1_E1_RE_SEC-01_local,3,3.0,2.0,99.1,62.8,61.0
MU-037_1_E1_RE_SEC-01_local,4,4.0,2.0,90.5,65.9,68.1
MU-037_1_E1_RE_SEC-01_local,5,5.0,2.0,85.3,45.7,43.7
MU-037_1_E1_RE_SEC-01_local,6,6.0,2.0,75.6,22.0,20.1
MU-037_1_E1_RE_SEC-01_local,7,7.0,2.0,66.7,17.5,163.0
MU-037_1_E1_RE_SEC-01_local,8,8.0,2.0,60.1,30.5,25.8
MU-037_1_E1_RE_SEC-01_local,9,9.0,2.0,58.1,38.4,42.3
MU-037_1_E1_RE_SEC-01_local,10,10.0,2.0,55.4,27.7,25.9
MU-037_1_E1_RE_SEC-01_local,11,11.0,2.0,52.0,21.9,22.5
