section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E1_RE_SEC-07_local,1,1.0,2.0,104.3,97.4,93.1
MU-037_1_E1_RE_SEC-07_local,2,2.0,2.0,96.8,83.9,82.2
MU-037_1_E1_RE_SEC-07_local,3,3.0,2.0,90.7,79.5,82.8
MU-037_1_E1_RE_SEC-07_local,4,4.0,2.0,87.9,73.3,72.4
MU-037_1_E1_RE_SEC-07_local,5,5.0,2.0,83.5,67.6,66.0
MU-037_1_E1_RE_SEC-07_local,6,6.0,2.0,81.0,65.5,68.0
MU-037_1_E1_RE_SEC-07_local,7,7.0,2.0,78.2,54.5,57.2
MU-037_1_E1_RE_SEC-07_local,8,8.0,2.0,74.3,26.0,27.0
MU-037_1_E1_RE_SEC-07_local,9,9.0,2.0,67.1,16.2,14.9
MU-037_1_E1_RE_SEC-07_local,10,10.0,2.0,62.7,20.9,23.8
