section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-073_1_E1_RE_SEC-01_local,1,1.0,2.0,93.5,97.5,98.1
MU-073_1_E1_RE_SEC-01_local,2,2.0,2.0,96.5,98.7,96.7
MU-073_1_E1_RE_SEC-01_local,3,3.0,2.0,97.0,108.0,104.4
MU-073_1_E1_RE_SEC-01_local,4,4.0,2.0,102.2,125.2,135.3
MU-073_1_E1_RE_SEC-01_local,5,5.0,2.0,107.8,115.2,116.1
MU-073_1_E1_RE_SEC-01_local,6,6.0,2.0,106.4,94.8,96.5
MU-073_1_E1_RE_SEC-01_local,7,7.0,2.0,104.2,67.7,64.3
MU-073_1_E1_RE_SEC-01_local,8,8.0,2.0,96.6,48.4,48.4
MU-073_1_E1_RE_SEC-01_local,9,9.0,2.0,91.5,52.4,51.1
MU-073_1_E1_RE_SEC-01_local,10,10.0,2.0,87.5,54.7,56.1
MU-073_1_E1_RE_SEC-01_local,11,11.0,2.0,84.6,56.4,56.1
