section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-107_1_E1_RE_SEC-02_local,1,1.0,2.0,105.6,100.2,95.0
MU-107_1_E1_RE_SEC-02_local,2,2.0,2.0,99.4,89.4,87.5
MU-107_1_E1_RE_SEC-02_local,3,3.0,2.0,94.6,84.5,84.5
MU-107_1_E1_RE_SEC-02_local,4,4.0,2.0,91.8,79.9,81.4
MU-107_1_E1_RE_SEC-02_local,5,5.0,2.0,88.7,71.4,70.5
MU-107_1_E1_RE_SEC-02_local,6,6.0,2.0,85.0,45.5,46.6
MU-107_1_E1_RE_SEC-02_local,7,7.0,2.0,76.9,17.9,18.9
MU-107_1_E1_RE_SEC-02_local,8,8.0,2.0,68.9,10.0,172.8
MU-107_1_E1_RE_SEC-02_local,9,9.0,2.0,62.1,12.7,13.3
MU-107_1_E1_RE_SEC-02_local,10,10.0,2.0,57.5,19.2,18.1
MU-107_1_E1_RE_SEC-02_local,11,11.0,2.0,54.0,24.5,25.7
