section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-163_1_E2_RE_SEC-04_local,1,1.0,2.0,103.5,97.6,96.9
BU-163_1_E2_RE_SEC-04_local,2,2.0,2.0,96.9,80.2,77.7
BU-163_1_E2_RE_SEC-04_local,3,3.0,2.0,86.9,62.3,61.0
BU-163_1_E2_RE_SEC-04_local,4,4.0,2.0,79.0,51.5,51.6
BU-163_1_E2_RE_SEC-04_local,5,5.0,2.0,72.4,46.0,45.2
BU-163_1_E2_RE_SEC-04_local,6,6.0,2.0,67.7,41.8,43.7
BU-163_1_E2_RE_SEC-04_local,7,7.0,2.0,63.4,36.3,34.3
BU-163_1_E2_RE_SEC-04_local,8,8.0,2.0,59.8,41.6,42.2
BU-163_1_E2_RE_SEC-04_local,9,9.0,2.0,58.4,83.2,91.6
BU-163_1_E2_RE_SEC-04_local,10,10.0,2.0,61.1,77.9,80.6
BU-163_1_E2_RE_SEC-04_local,11,11.0,2.0,59.3,42.1,43.6
BU-163_1_E2_RE_SEC-04_local,12,12.0,2.0,57.9,41.0,37.3
